class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
4886,ENGLISH,221S,02,Introduction to the Writing of Fiction,"Introductory level genre-specific workshops for students with some experience in creative writing wishing to deepen their knowledge of their chosen genre and gain increased mastery of elements of craft. See synopsis for more details. While some students may have already taken English 110s (Introduction to Creative Writing), it is not required.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,15,11,4,0,15,Graded,N,Aminuddin Ahmad
4887,ENGLISH,221S,03,Introduction to the Writing of Fiction,"Introductory level genre-specific workshops for students with some experience in creative writing wishing to deepen their knowledge of their chosen genre and gain increased mastery of elements of craft. See synopsis for more details. While some students may have already taken English 110s (Introduction to Creative Writing), it is not required.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,15,15,0,0,15,Graded,N,Mesha Marie Maren-Hogan
4846,ENGLISH,222S,01,Introduction to the Writing of Creative Non-Fiction,The introductory level genre-specific workshops are for students with some experience in creative writing who wish to deepen their knowledge of their chosen genre and gain increased mastery of elements of craft. See synopsis for more details. Recommended for students who have taken English 110S.,,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,12,12,0,0,12,Graded,N,Cathy E Shuman
3592,ENGLISH,224S,01,Ready for Prime Time: Writing the Dramatic TV Episode,"Some of the best dramatic writing today can now be found on television. This class will focus on one commercial prime-time drama, past or present. Beginning with a deep immersion into the world of that show—watching all of Season One—students break into groups, coming up with their own long stories to advance the plots. Each student will pitch a story for their particular version of 'Season Two'—developing an outline, tracking their storylines with the other members of their group, and finally writing a draft of an hour-long TV episode. Each student will write his or her own script—but will need to share notes, thoughts and feedback with their fellow writers.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,16,18,0,0,16,Graded,Y,Neal Bell
3571,ENGLISH,226S,01,Dramatic Writing,Fundamentals of writing for stage.,,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,16,14,2,0,16,Graded,Y,Neal Bell
4867,ENGLISH,235,01,Shakespeare,"Introduction to the major works of Shakespeare. Exploration of the author's central themes and contexts, with particular focus on Shakespeare's exploration of love as a mode of ethical inquiry and moral philosophy. Satisfies Area I requirement for English majors.",SHAKESPEARE ON LOVE,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,25,25,0,0,25,Graded,Y,Sarah Beckwith
4909,ENGLISH,248,01,British Literature 1660-1790: Defoe to Austen,"Introduces students to a crucial period in British literary history that includes: the rise of the novel; the reinvention of lyric poetry; the growth of satire as an important genre; the first writing by formerly enslaved Africans; the invention of the gothic genre; the popularity of travel literature; and the growth of the public sphere of political discourse. Authors include: Aphra Behn, William Congreve, Daniel Defoe, Jonathan Swift, Alexander Pope, John Gay, Samuel Richardson, Henry Fielding, Laurence Sterne, Frances Burney, Phillis Wheatley, Olaudah Equiano, Thomas Gray, Oliver Goldsmith, and Charlotte Smith.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,25,8,17,0,25,Graded,N,Timothy Heimlich
4908,ENGLISH,267S,01,American Hauntings: From Poe to Pop Culture,"	
Although America has often projected the image of a shimmering New World, there has always been a shadow realm beneath the surface. This course concentrates on various tales of the supernatural (including the occult, mesmerism, mad science, ESP, body invasion, witchcraft) as well as the darkly psychological (suppressed memories, traumatic dreamscapes) that run throughout American literary and cinematic history. Texts include fiction by Edgar Allan Poe ('The Fall of the House of Usher,' 'William Wilson'), Nathaniel Hawthorne ('Young Goodman Brown,' 'The Birthmark'), and Ira Levin (Rosemary's Baby); films include The Shining, The Village, and Get Out. Evaluation: 75% writing (weekly response posts, medium-length formal papers), 25% participation. No technology in class.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,15,16,0,0,15,Graded,N,Michael D'Alessandro
4856,ENGLISH,271,01,"Classics of American Literature, 1915 to 1960","Prose and poetry by such authors as Eliot, Fitzgerald, Hemingway, Faulkner, and others. See synopsis for more details. Satisfies the Area III requirement for English majors.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,25,21,4,0,25,Graded,N,Victor H Strandberg
4900,ENGLISH,274S,01,Introduction to Asian American Literature,"The course examines major works of Asian American literature from the nineteenth century to the present. It surveys how Asian American authors of novels, short stories, and poetry have negotiated the historical forces that have shaped Asian American experiences over the past century.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,12,10,2,0,12,Graded,Y,Marguerite Nguyen
3043,ENGLISH,285S,01,Existentialism,"Existentialism in philosophy and literature. Key themes will be existence, ethics, meaning of life, freedom, death, and writing. Texts may include writings by Kierkegaard, Nietzsche, Dostoevsky, Tolstoy, Heidegger, Sartre, Camus, Beauvoir, Fanon, Murdoch and others.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,18,18,0,0,18,Graded,Y,Madeleine Collier; Toril Moi; -
2933,ENGLISH,287,01,Romantic Fairy Tales: Literary and Folk Fairy Tales from Grimms to Disney,"German fairy tales of the Romantic era, including both the 'literary fairy tales' by known authors and the 'folk fairy tales' commonly deemed children's literature. Comparisons to other fairy tale traditions, notably by Perrault and Basile, providing a broader context and perspective. Comparison to the Disney contributions elucidating our own preconceptions and prejudices. Special attention to the literary, feminist, and historical elements of the fairy tale genre. Taught in English.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,30,14,16,0,30,Graded,Y,Jakob Norberg
4892,ENGLISH,290S,01,Special Topics in Language and Literature,Topics vary each semester. See synopsis for more details.,"WOMEN, WITCHCRAFT, & MEDICINE",1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,15,15,0,0,15,Graded,Y,Elizabeth Henderson Apple
4893,ENGLISH,290S,02,Special Topics in Language and Literature,Topics vary each semester. See synopsis for more details.,WOMEN'S LIT&FEMINIST CRITICISM,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,15,4,11,0,15,Graded,Y,Savannah Marciezyk
4894,ENGLISH,290S,03,Special Topics in Language and Literature,Topics vary each semester. See synopsis for more details.,LITERATURE BEYOND THE BOOK,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,15,7,8,0,15,Graded,Y,Christopher E Ouma
4895,ENGLISH,290S,04,Special Topics in Language and Literature,Topics vary each semester. See synopsis for more details.,READING CHINUA ACHEBE,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,12,3,9,0,12,Graded,Y,Christopher E Ouma
9096,ENGLISH,290S,05,Special Topics in Language and Literature,Topics vary each semester. See synopsis for more details.,GREAT POEMS OF ENGLISH LANG,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,12,5,7,0,12,Graded,N,Victor H Strandberg
4850,ENGLISH,290S-4,01,Special Topics in Creative Writing,Topics vary each semester. See synopsis for more details.,MEMOIR WRITING,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,12,7,5,0,12,Graded,N,Akhil Sharma
4851,ENGLISH,290S-4,02,Special Topics in Creative Writing,Topics vary each semester. See synopsis for more details.,WORLD BUILDING,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,12,6,6,0,12,Graded,N,Mesha Marie Maren-Hogan
4852,ENGLISH,290S-4,03,Special Topics in Creative Writing,Topics vary each semester. See synopsis for more details.,POETRY AND PHOTOGRAPHY,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,12,12,0,0,12,Graded,N,Frances V Leviston
4853,ENGLISH,290S-4,04,Special Topics in Creative Writing,Topics vary each semester. See synopsis for more details.,ANTI-VILLAINS,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,15,10,5,0,15,Graded,N,John Paul Gritton
8735,ENGLISH,290S-4,30,Special Topics in Creative Writing,Topics vary each semester. See synopsis for more details.,THE ART OF CRITICISM,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,16,16,0,0,16,Graded,Y,Frank Anthony Bruni
9460,ENGLISH,290S-4,32,Special Topics in Creative Writing,Topics vary each semester. See synopsis for more details.,WRITING MEMOIR & SOLO SHOW,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,12,0,12,0,12,Graded,Y,Johanna (Jody) McAuliffe
8192,ENGLISH,301S,01,"Imagining Human Rights: Science Fiction, Culture, and the Creation of Rights","This course engages students in the intersection of speculative fiction and the history of ideas about human rights and what it means to be human. Using interdisciplinary tools, including history, anthropology, and public policy, students will explore created worlds and new ways of thinking about what rights humans—and other beings—have, how those rights are proposed, and what happens when those rights are contested. The course focuses on how the imaginary influences or presages the real, allowing us to experiment with what-ifs. Students will work in Duke's Locus Archives of primary documents on 20th-century science fiction spanning writers from China, the USSR., and Japan.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,18,18,0,0,18,Graded,Y,Robin Kirk
9950,ENGLISH,314A,01,Internship in New York,"Participants in this course are immersed in the professional work of New York's arts, culture, and performance industries through apprenticeship to a sponsoring artist, institution, or organization. Participants work fifteen hours per week at their internship and meet arts professionals from within and beyond Duke's alumni network. They also meet regularly with their supervising professor. In combination, this work experience, networking opportunity, and academic reflection help interns develop their professional capabilities, refine their interpersonal and workplace skills, and prepare for future work in creative industries.",,1,LEC,E,Undergraduate,Study Away,Duke University,New York,Regular Academic Session,08/28/2025,12/10/2025,Closed,12,12,0,0,12,Graded,Y,R. Darren Gobert
