uid,course_code,title,instructor,term,area,response_rate,department_codes,data-id0,data-id1,data-id2,data-id3,scraped_at
153858_9169_12282977_27991755,BIOLOGY-325-01,GENOME TECHNOLOGIES.BIOLOGY-325-01.MGM-325-01.,"Wray, Gregory",Fall 2023,BIOLOGY,"5 of 23  responded (21.74%)



 View Report
                            



 Download PDF","BIOLOGY, MGM",98971,CtmkEaIRhsSP75R5T115eg%3d%3d,5Wr04TQk2mY75OdQHVgMKQ%3d%3d,ePhsX3QtpPkkKF7GrGqnww%3d%3d,2025-11-24T16:32:25.011025
153858_9169_12282977_28112161,BIOLOGY-325-01,GENOME TECHNOLOGIES.BIOLOGY-325-01.MGM-325-01.,"Haga, Susanne",Fall 2023,BIOLOGY,"5 of 23  responded (21.74%)



 View Report
                            



 Download PDF","BIOLOGY, MGM",98971,CtmkEaIRhsSP75R5T115eg%3d%3d,5Wr04TQk2mY75OdQHVgMKQ%3d%3d,X0OP5JcppWt3bH%2f3X1wa5Q%3d%3d,2025-11-24T16:32:25.011128
153858_9169_12283114_28112161,MGM-120FS-01,ETHICS OF GENOME RESEARCH.MGM-120FS-01.PUBPOL-186FS-01.,"Haga, Susanne",Fall 2023,MGM,"6 of 18  responded (33.33%)



 View Report
                            



 Download PDF",,99012,CtmkEaIRhsSP75R5T115eg%3d%3d,avKrYv77jAnNF5Gjy%2bgOhQ%3d%3d,X0OP5JcppWt3bH%2f3X1wa5Q%3d%3d,2025-11-24T16:32:25.011212
171550_9973_13686420_28112161,MGM-138FS-01,SYNTHETIC GENOMICS.MGM-138FS-01.PUBPOL-184FS-01.,"Haga, Susanne",Fall 2024,MGM,"9 of 14  responded (64.29%)



 View Report
                            



 Download PDF",,99012,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,2nXr5WfCSK3R4UaejPQv2w%3d%3d,X0OP5JcppWt3bH%2f3X1wa5Q%3d%3d,2025-11-24T16:32:25.011292
171550_9973_13686545_27991755,BIOLOGY-325-01,GENOME TECHNOLOGIES.BIOLOGY-325-01.MGM-325-01.,"Wray, Gregory",Fall 2024,BIOLOGY,"8 of 18  responded (44.44%)



 View Report
                            



 Download PDF","BIOLOGY, MGM",98971,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,zZGyRDVQ33nkvmSpD1IW2Q%3d%3d,ePhsX3QtpPkkKF7GrGqnww%3d%3d,2025-11-24T16:32:25.011399
171550_9973_13686545_28112161,BIOLOGY-325-01,GENOME TECHNOLOGIES.BIOLOGY-325-01.MGM-325-01.,"Haga, Susanne",Fall 2024,BIOLOGY,"8 of 18  responded (44.44%)



 View Report
                            



 Download PDF","BIOLOGY, MGM",98971,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,zZGyRDVQ33nkvmSpD1IW2Q%3d%3d,X0OP5JcppWt3bH%2f3X1wa5Q%3d%3d,2025-11-24T16:32:25.011569
171550_9973_13686668_28112161,MGM-120FS-01,ETHICS OF GENOME RESEARCH.MGM-120FS-01.PUBPOL-186FS-01.,"Haga, Susanne",Fall 2024,MGM,"8 of 17  responded (47.06%)



 View Report
                            



 Download PDF",,99012,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,JE8grWMyecvBnMOaUCXYmQ%3d%3d,X0OP5JcppWt3bH%2f3X1wa5Q%3d%3d,2025-11-24T16:32:25.011674
