class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
2117,MUSIC,105-2,01,Oboe,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,0,10,0,0,Graded,N,Bo Newsome
2118,MUSIC,105-3,01,Clarinet,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,1,9,0,10,Graded,N,Jimmy J Gilmore
2119,MUSIC,105-4,01,Bassoon,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,0,10,0,0,Graded,N,Jessica Lynne Kunttu
2120,MUSIC,105-5,01,Saxophone,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,0,10,0,10,Graded,N,Susan L Fancher
2121,MUSIC,105-6,01,Jazz Saxophone,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,0,10,0,10,Graded,N,Dexter J Moses
2130,MUSIC,106-1,01,Trumpet,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,0,10,0,10,Graded,N,Lisa Burn
2131,MUSIC,106-2,01,French Horn,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,0,10,0,10,Graded,N,Rachel I Niketopoulos
2132,MUSIC,106-3,01,Trombone,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,0,10,0,10,Graded,N,Michael A Kris
2133,MUSIC,106-4,01,Tuba,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,0,10,0,0,Graded,N,Michael A Kris
2129,MUSIC,107-1,01,Percussion,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,12,0,12,0,0,Graded,N,Julia Thompson
5065,MUSIC,114T,01,Artistic Practice Workshop,"A forum for collective discussion and reflection on students' ongoing performance experiences. Students will engage in an artistic practice of their choice while enrolled, and establish performance goals collaboratively with the instructor. Individual and group meetings are scheduled throughout the semester for discussion and sharing. Semester culminates in a class performance.",,0.25,TUT,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,15,4,11,0,15,Satisfactory/Unsatisfactory,N,Jonathan E Bagg
5031,MUSIC,137,01,"Music, Social Life, and Scenes",Study of musical styles and performance practices in relation to issues of identity and other aspects of social life; focus on the diverse local musical scenes and traditions and on learning through doing original fieldwork.,,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,49,49,0,0,49,Graded,Y,Yun Emily Wang; Jan Koplow; Trisha Liao
8149,MUSIC,138,01,Popular Music of Asia and Asian America,"In-depth examinations of key popular music genres from Japan, the two Koreas, China, Taiwan and Hong Kong, and Asian America. We will learn to listen analytically, and to situate our listening within each genre's or artist's cultural, historical, and political contexts. Through music, we also investigate questions migration and transnationalism; modernity and tradition; mediation and circulation; and the making of intersectional identities. No music background is required, but a willingness to listen to music is necessary.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,27,25,2,0,27,Graded,Y,Yun Emily Wang; Maako Shiratori
7698,MUSIC,139,01,"Racial Attitudes, Racial Prejudice, and Racial Politics","This course brings together the theories and strategies for perspective taking of two disciplines, Music and Political Science, to unravel some of our most complicated questions around race and inequality in the US. We will (a) focus on how institutions and people have defined 'race' and codified racial categories over time; (b) investigate how people have grappled with, challenged, or exacerbated racial inequalities through the arts; and (c) explore how racial politics are shaped by culture, and vice versa. By reviewing works from social science, humanities, and artists; modeling modes of communication; and addressing conflict and appropriation through active music making, we will analyze racism as a centripetal force in American society. No prior musical experience necessary.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,35,17,18,0,35,Graded,Y,Candis W Smith; Andrew Brock Waggoner
5032,MUSIC,144,01,Meet the Beatles and the 1960s,"The music of the Beatles in the context of 1960s counterculture: rock and roll rebellion, Dylan and psychedelic drugs, recording studio techniques, Eastern religion and the anti-war movement.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,49,48,1,0,49,Graded,N,Thomas Brothers; Annie Koppes; Ethan Foote
5049,MUSIC,146,01,Motown and American Soul Music,"During the 1960's, in Detroit, Michigan, a landmark in music was established: The Motown Sound. This aural kaleidoscope of high quality, dynamic song creation was established through a confluence of talent and hard work by people whose names now line the halls of fame for popular music. Some of these luminaries include Berry Gordy, Diana Ross, Stevie Wonder, Marvin Gaye, and Holland-Dozier-Holland. This course will investigate the societal and musical factors that gave rise to such a distinctive aesthetic, also framing this phenomenon as a point of comparison to a range of commercial music styles, including Philly Soul, Southern Soul, RnB, and current musical trends.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,49,45,4,0,49,Graded,Y,Anthony M Kelley; Mark Anthony Neal; Monthati Zenzile Masebe
9896,MUSIC,161-2,03,Introduction to Music Theory Through Music Software and Digital Audio Workspaces,"This introductory course covers the fundamentals of music theory and music literacy through music software and digital audio workspaces like Ableton Live, Logic, Garage Band, and ProTools. Topics include major and minor scales, modes, keys, time signatures, meter, intervals, triads, seventh chords, inversions, basic application of Roman numeral harmonic analysis, and form. Students create short electronic compositions that employ the theoretical concepts explored in the class. Other topics include exploration of popular and classical idioms and the development of basic aural skills.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,15,14,1,0,15,Graded,N,Tyler Benjamin Jordan
5046,MUSIC,190,01,Special Topics in Music,Opportunities to engage with a specific issue in music.,CREATIVE COLLABORATION,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,15,4,11,0,15,Graded,Y,Thomas Brothers
5024,MUSIC,190S,01,Special Topics in Music,Opportunities to engage with a specific issue in music.,HAMILTON AND ITS TRADITIONS,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,18,14,4,0,18,Graded,Y,Devon Alexander Carter
2142,MUSIC,203-1,01,Classical Piano,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,16,10,6,0,16,Graded,N,Ieva Jokubaviciute
2143,MUSIC,203-1,02,Classical Piano,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,7,3,0,10,Graded,N,David Heid
2144,MUSIC,203-1,03,Classical Piano,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,11,8,3,0,0,Graded,N,Pei-Fen Liu
2145,MUSIC,203-1,04,Classical Piano,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,4,6,0,0,Graded,N,Daniel S Seyfried
5043,MUSIC,203-1,05,Classical Piano,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,4,6,0,0,Graded,N,Jean K Park
2146,MUSIC,203-3,01,Organ,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,3,7,0,10,Graded,N,Robert Parkins
2147,MUSIC,203-4,01,Harpsichord,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,0,10,0,10,Graded,N,Robert Parkins
2148,MUSIC,204-1,01,Violin,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,6,4,0,0,Graded,N,Eric N Pritchard
2149,MUSIC,204-1,02,Violin,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,5,5,0,10,Graded,N,Hsiao-Mei Ku
2150,MUSIC,204-1,03,Violin,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,5,5,0,0,Graded,N,Mary K Robinson
2151,MUSIC,204-1,04,Violin,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,2,8,0,0,Graded,N,Gabriel J Richard
2152,MUSIC,204-1,05,Violin,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,1,9,0,10,Graded,N,Jennifer Curtis
2153,MUSIC,204-2,01,Viola,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,2,8,0,0,Graded,N,Jonathan E Bagg
2154,MUSIC,204-3,01,Cello,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,4,6,0,0,Graded,N,Caroline S Stinson
2195,MUSIC,204-3,02,Cello,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,2,8,0,0,Graded,N,Stephanie Vial
2155,MUSIC,204-4,01,Double Bass,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,1,9,0,0,Graded,N,Zachary David Hobin
2156,MUSIC,204-5,01,Classical Guitar,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,6,4,0,10,Graded,N,Colin Fullerton
2157,MUSIC,204-6,01,Jazz Guitar,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,3,7,0,10,Graded,N,Kevin Van Sant
2158,MUSIC,204-7,01,Harp,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,2,8,0,10,Graded,N,Laura Byrne
2159,MUSIC,205-1,01,Flute,"Weekly, 60-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,10,5,5,0,0,Graded,N,Carla Copeland-Burns
