class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
4451,ISS,693,04,Research Independent Study in Information Science + Studies,"Individual research directed study in a field of special interest on a previously approved topic, under the supervision of a faculty member, resulting in an academic and/or artistic product.",,3,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Departmental Staff
4452,ISS,693,05,Research Independent Study in Information Science + Studies,"Individual research directed study in a field of special interest on a previously approved topic, under the supervision of a faculty member, resulting in an academic and/or artistic product.",,3,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Departmental Staff
4504,ISS,706,01,Digital Imaging,Photoshop and Illustrator used to introduce single and serial images for print and web output. Graduate students required to create an intensive portfolio of work investigating a relevant research topic. Graduate section offered in conjunction with undergraduate course Visual and Media Studies/Visual Arts 206. Instructor consent required.,,3,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,5,3,2,0,5,Graded,Y,Raquel Salvatella De Prada
5302,ISS,719S,01,"Creative Cartography: Art and Science, Culture and Nature","Students learn how maps and map-making has always existed in a contentious position between art & science, culture & nature. Course combines discussion of readings on critical cartography, data visualization, and Historical GIS (HGIS) w/ hands-on tutorials in ArcGIS, Adobe Illustrator, and analog drawing. Labs, final projects emphasize how the form of a map (and all its inherent presumptions of accuracy, reality, and precision) can be manipulated to make art that tells new stories about people, places, and things that run counter to dominant narratives. Prior experience w/ vector-based design software and/or GIS recommended, not required. Grad section: discussion lead, tutorials, exhibition.",,3,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Wait List,10,10,0,3,10,Graded,Y,Edward Triplett
4457,ISS,740S,01,Fundamentals of Web-Based Multimedia Communications,"Multimedia information systems, including presentation media, hypermedia, graphics, animation, sound, video, and integrated authoring techniques; underlying technologies that make them possible. Practice in the design innovation, programming, and assessment of web-based digital multimedia information systems. Intended for students in non-technical disciplines. Graduate version of undergrad course also includes higher-level exploration of JavaScript topics and frameworks, WebGL/3D, and data visualization and a more substantive final project than undergrad section.",,3,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,4,2,2,0,4,Graded,Y,Departmental Staff
5259,ISS,757S,01,Editing for Film and Video,"Theory, history, and practice of film and video editing techniques. Exploration of narrative, documentary and experimental approaches to structuring moving image materials, using digital non-linear editing. Course work will include screening, reading, writing, editing exercises, and video production projects, culminating in a final class screening. No prior experience necessary.",,3,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Wait List,5,5,0,0,5,Graded,Y,James R Haverkamp
4371,ISS,791,01,Individual Research in Information Science + Information Studies,Directed research and writing in areas unrepresented by regular course offerings. Consent of instructor required.,,3,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Departmental Staff
4372,ISS,791,02,Individual Research in Information Science + Information Studies,Directed research and writing in areas unrepresented by regular course offerings. Consent of instructor required.,,3,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Departmental Staff
4373,ISS,791,03,Individual Research in Information Science + Information Studies,Directed research and writing in areas unrepresented by regular course offerings. Consent of instructor required.,,3,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Departmental Staff
4374,ISS,791,04,Individual Research in Information Science + Information Studies,Directed research and writing in areas unrepresented by regular course offerings. Consent of instructor required.,,3,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Departmental Staff
4375,ISS,791,05,Individual Research in Information Science + Information Studies,Directed research and writing in areas unrepresented by regular course offerings. Consent of instructor required.,,3,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Departmental Staff
4396,ISS,793L,01,Independent Research in Digital Knowledge,Independent Research in Digital Knowledge in Franklin Humanities Institute.,,1,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Credit / No Credit,N,Departmental Staff
4397,ISS,793L,02,Independent Research in Digital Knowledge,Independent Research in Digital Knowledge in Franklin Humanities Institute.,,1,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Credit / No Credit,N,Departmental Staff
4398,ISS,793L,03,Independent Research in Digital Knowledge,Independent Research in Digital Knowledge in Franklin Humanities Institute.,,1,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Credit / No Credit,N,Departmental Staff
4399,ISS,793L,04,Independent Research in Digital Knowledge,Independent Research in Digital Knowledge in Franklin Humanities Institute.,,1,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Credit / No Credit,N,Departmental Staff
4400,ISS,793L,05,Independent Research in Digital Knowledge,Independent Research in Digital Knowledge in Franklin Humanities Institute.,,1,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Credit / No Credit,N,Departmental Staff
4455,ISS,793T,01,"Bass Connections Information, Society & Culture Research Team","Tutorial course for Bass Connections yearlong project team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty to explore the evolution of society and culture through the lens of information, using the latest computational methods to address pressing problems in new and creative ways. The teams work may run in parallel with or contribute to an ongoing research project. Teams will participate in seminars, data collection and analysis, field work and other learning experiences relevant to the project. Requires final paper or product containing significant analysis and interpretation. Instructor consent required.",,2,TUT,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Departmental Staff
4456,ISS,793T,02,"Bass Connections Information, Society & Culture Research Team","Tutorial course for Bass Connections yearlong project team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty to explore the evolution of society and culture through the lens of information, using the latest computational methods to address pressing problems in new and creative ways. The teams work may run in parallel with or contribute to an ongoing research project. Teams will participate in seminars, data collection and analysis, field work and other learning experiences relevant to the project. Requires final paper or product containing significant analysis and interpretation. Instructor consent required.",,2,TUT,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Departmental Staff
9966,ISS,794L,001,Interactive Graphics: Critical Code,"Interactive graphics programming for artists. This class explores object-oriented programming via the P5.js and ML5.js programming environments and develops an appreciation of interactivity and computer graphics as artistic media. Students strengthen their graduate-level artistic practices through an aesthetic and conceptual engagement with interactive art. Graduate-level projects incorporate themes, language, and theory from current practices into works developed throughout the semester. Projects extend p5.js by incorporating additional libraries, the development of backend systems, or the development of additional technologies.",,3,LEC,N,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,2,1,1,0,2,Graded,Y,Mark J. V. Olson
9975,ISS,794L,01L,Interactive Graphics: Critical Code,"Interactive graphics programming for artists. This class explores object-oriented programming via the P5.js and ML5.js programming environments and develops an appreciation of interactivity and computer graphics as artistic media. Students strengthen their graduate-level artistic practices through an aesthetic and conceptual engagement with interactive art. Graduate-level projects incorporate themes, language, and theory from current practices into works developed throughout the semester. Projects extend p5.js by incorporating additional libraries, the development of backend systems, or the development of additional technologies.",,0,LAB,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,2,1,1,0,2,Graded,Y,Mark J. V. Olson
4436,ISS,796,01,"Bass Connections Information, Society & Culture Research Team","Bass Connections Year-long Project Team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty to explore the evolution of society and culture through the lens of information, using the latest computational methods to address pressing problems in new and creative ways. A team's work may run in parallel with or contribute to an on-going research project. Teams will participate in seminars, data collection and analysis, field work and other learning experiences relevant to the project. Final paper or product containing significant analysis and interpretation. Grad students in project management roles & more substantive final projects.",,4,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Departmental Staff
4437,ISS,796,02,"Bass Connections Information, Society & Culture Research Team","Bass Connections Year-long Project Team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty to explore the evolution of society and culture through the lens of information, using the latest computational methods to address pressing problems in new and creative ways. A team's work may run in parallel with or contribute to an on-going research project. Teams will participate in seminars, data collection and analysis, field work and other learning experiences relevant to the project. Final paper or product containing significant analysis and interpretation. Grad students in project management roles & more substantive final projects.",,4,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,3,0,3,0,3,Graded,N,Departmental Staff
4414,ISS,796T,01,"Bass Connections Information, Society & Culture Research Team","Tutorial course for Bass Connections yearlong project team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty to explore the evolution of society and culture through the lens of information, using the latest computational methods to address pressing problems in new and creative ways. A team's work may run in parallel with or contribute to an on-going research project. Teams will participate in seminars, data collection and analysis, field work and other learning experiences relevant to the project. Requires final paper or product containing significant analysis and interpretation. Instructor consent required.",ADVANCING RESEARCH TRANSLATION,3,TUT,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,6,0,6,0,6,Graded,N,Claudia Gunsch; Ibrahim Mohedas; Roarke William Horstmeyer
4415,ISS,796T,02,"Bass Connections Information, Society & Culture Research Team","Tutorial course for Bass Connections yearlong project team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty to explore the evolution of society and culture through the lens of information, using the latest computational methods to address pressing problems in new and creative ways. A team's work may run in parallel with or contribute to an on-going research project. Teams will participate in seminars, data collection and analysis, field work and other learning experiences relevant to the project. Requires final paper or product containing significant analysis and interpretation. Instructor consent required.",DATA NETWORKS OF ASIAN AM. LIT,3,TUT,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,6,0,6,0,6,Graded,N,Matthew Robert Hayes; Richard Jean So
4416,ISS,796T,03,"Bass Connections Information, Society & Culture Research Team","Tutorial course for Bass Connections yearlong project team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty to explore the evolution of society and culture through the lens of information, using the latest computational methods to address pressing problems in new and creative ways. A team's work may run in parallel with or contribute to an on-going research project. Teams will participate in seminars, data collection and analysis, field work and other learning experiences relevant to the project. Requires final paper or product containing significant analysis and interpretation. Instructor consent required.",IGEM,3,TUT,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,6,0,6,0,6,Graded,N,Cameron Michael Kim
4417,ISS,796T,04,"Bass Connections Information, Society & Culture Research Team","Tutorial course for Bass Connections yearlong project team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty to explore the evolution of society and culture through the lens of information, using the latest computational methods to address pressing problems in new and creative ways. A team's work may run in parallel with or contribute to an on-going research project. Teams will participate in seminars, data collection and analysis, field work and other learning experiences relevant to the project. Requires final paper or product containing significant analysis and interpretation. Instructor consent required.",EARLY EARTHQUAKE WARNING,3,TUT,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,6,0,6,0,6,Graded,N,Henri P Gavin
4418,ISS,796T,05,"Bass Connections Information, Society & Culture Research Team","Tutorial course for Bass Connections yearlong project team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty to explore the evolution of society and culture through the lens of information, using the latest computational methods to address pressing problems in new and creative ways. A team's work may run in parallel with or contribute to an on-going research project. Teams will participate in seminars, data collection and analysis, field work and other learning experiences relevant to the project. Requires final paper or product containing significant analysis and interpretation. Instructor consent required.",EXPLORING AI EMBEDDING,3,TUT,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,6,0,6,0,6,Graded,N,Brinnae Marie Bent; William Seaman
4419,ISS,796T,06,"Bass Connections Information, Society & Culture Research Team","Tutorial course for Bass Connections yearlong project team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty to explore the evolution of society and culture through the lens of information, using the latest computational methods to address pressing problems in new and creative ways. A team's work may run in parallel with or contribute to an on-going research project. Teams will participate in seminars, data collection and analysis, field work and other learning experiences relevant to the project. Requires final paper or product containing significant analysis and interpretation. Instructor consent required.",DATA VIS & COGNITIVE SCIENCE,3,TUT,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,6,0,6,0,6,Graded,N,Jana Schaich Borg
4420,ISS,796T,07,"Bass Connections Information, Society & Culture Research Team","Tutorial course for Bass Connections yearlong project team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty to explore the evolution of society and culture through the lens of information, using the latest computational methods to address pressing problems in new and creative ways. A team's work may run in parallel with or contribute to an on-going research project. Teams will participate in seminars, data collection and analysis, field work and other learning experiences relevant to the project. Requires final paper or product containing significant analysis and interpretation. Instructor consent required.",MODERNIZED ACADEMIC PUBLISHING,3,TUT,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,15,0,15,0,15,Graded,N,Han Zhang; Lynda Catherine Brinson; Michael Waitzkin
4421,ISS,796T,08,"Bass Connections Information, Society & Culture Research Team","Tutorial course for Bass Connections yearlong project team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty to explore the evolution of society and culture through the lens of information, using the latest computational methods to address pressing problems in new and creative ways. A team's work may run in parallel with or contribute to an on-going research project. Teams will participate in seminars, data collection and analysis, field work and other learning experiences relevant to the project. Requires final paper or product containing significant analysis and interpretation. Instructor consent required.",CHINESE LAW & POLICY PORTAL,3,TUT,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,6,1,5,0,6,Graded,N,Alex Zhang; Shitong Qiao
4422,ISS,796T,09,"Bass Connections Information, Society & Culture Research Team","Tutorial course for Bass Connections yearlong project team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty to explore the evolution of society and culture through the lens of information, using the latest computational methods to address pressing problems in new and creative ways. A team's work may run in parallel with or contribute to an on-going research project. Teams will participate in seminars, data collection and analysis, field work and other learning experiences relevant to the project. Requires final paper or product containing significant analysis and interpretation. Instructor consent required.","MAKING MEANS, HISTORIC PLACES",3,TUT,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,6,0,6,0,6,Graded,N,Carson Gooch Holloway
4423,ISS,796T,10,"Bass Connections Information, Society & Culture Research Team","Tutorial course for Bass Connections yearlong project team. Topics vary depending on semester and section. Teams of undergraduate and graduate students work with faculty to explore the evolution of society and culture through the lens of information, using the latest computational methods to address pressing problems in new and creative ways. A team's work may run in parallel with or contribute to an on-going research project. Teams will participate in seminars, data collection and analysis, field work and other learning experiences relevant to the project. Requires final paper or product containing significant analysis and interpretation. Instructor consent required.",PROJECT VOX,3,TUT,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,6,0,6,0,6,Graded,N,Andrew Janiak
