class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
8767,LAW,203,01,Business Strategy for Lawyers,"The course is designed to introduce a wide variety of modern strategy frameworks and methodologies, including methods for assessing the strength of competition, for understanding relative bargaining power, for anticipating competitors' actions, for analyzing cost and value structures and their relevance to competition, and for assessing potential changes in the scope of the firm (diversification and vertical integration). Basic mastery of these tools has relevance to everyone seeking a career in business or those advising business managers or executives.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/12/2026,03/04/2026,Open,50,39,11,0,10,Graded,N,Scott F Rockart
8768,LAW,205,01,Antitrust,"This course covers the fundamentals of United States antitrust law as well as the underlying legal and economic theory. Topics include (i) horizontal restraints of trade such as cartels, oligopolies, and joint ventures; (ii) monopolization and the conduct of dominant firms; (iii) vertical restraints of trade between suppliers and customers such as resale price maintenance, territorial and customer restrictions, tying arrangements, exclusive dealing contracts, bundled and loyalty pricing; (iv) mergers; and (v) the intersection between antitrust and other areas of law, such as procedure, intellectual property, and the First Amendment.",,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Wait List,60,60,0,9,15,Graded,N,Aslihan Asil
8619,LAW,207,01,Sports and the Law,This course examines the legal relations among the various parties in sports at both the professional and amateur levels. Particular attention will be paid to the importance given to the maintenance of competitive balance and its impact on traditional notions of competition that apply in other business settings.,,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,40,33,7,0,15,Graded,N,Paul H Haagen
8620,LAW,210,07,Business Associations,"Surveys the law providing ground rules for the organization, financing, and internal governance of corporations and other forms of business associations such as partnerships and limited liability companies.",,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,85,71,14,0,20,Graded,N,Gina-Gail S Fletcher
8726,LAW,210,08,Business Associations,"Surveys the law providing ground rules for the organization, financing, and internal governance of corporations and other forms of business associations such as partnerships and limited liability companies.",,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,89,38,51,0,20,Graded,N,Sarah B Raskin
8480,LAW,225,01,Criminal Procedure: Adjudication,"A study of the basic rules of criminal procedure beginning with the institution of formal proceedings. Subjects to be covered include prosecutorial discretion, the preliminary hearing, the grand jury, criminal discovery, guilty pleas and plea bargaining, jury selection, pretrial publicity, double jeopardy, the right to counsel, and professional ethics in criminal cases.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Wait List,40,40,0,2,10,Graded,N,James C Dever
8478,LAW,226,01,Criminal Procedure: Investigation,"This course is a study of the legal limitations on criminal investigative practices contained in the Fourth, Fifth, and Sixth Amendments to the Constitution. Topics include search and seizure, arrest, the exclusionary rule, electronic surveillance, the privilege against self-incrimination, interrogation, confessions, and the right to counsel.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Wait List,75,75,0,14,20,Graded,N,Lisa K Griffin
8479,LAW,232,01,Employment Discrimination,"A study of the law of employment discrimination, focusing mainly on federal law prohibiting race, sex, age, and handicapped discrimination. This course provides a basic knowledge of statutory coverage, standards, procedures and proof, and avenues of relief.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,40,21,19,0,15,Graded,N,Trina Jones
8578,LAW,238,01,Ethics and the Law of Lawyering,"Examination in detail of the 'law of lawyering' relating to such issues as the formation of the attorney-client relationship, conflicts of interest, confidentiality, communications with clients, and areas where specific rules and regulations controlling lawyer behavior are in effect. Course satisfies the ethics requirement.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Wait List,75,75,0,1,15,Graded,N,Amy Richardson
8591,LAW,238,02,Ethics and the Law of Lawyering,"Examination in detail of the 'law of lawyering' relating to such issues as the formation of the attorney-client relationship, conflicts of interest, confidentiality, communications with clients, and areas where specific rules and regulations controlling lawyer behavior are in effect. Course satisfies the ethics requirement.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,75,29,46,0,15,Graded,N,Grace Thomas
8599,LAW,245,01,Evidence,"A study of the theory and rules governing presentation of evidence to a judicial tribunal, including the concepts of relevancy, character evidence, judicial notice, real and demonstrative evidence, and expert testimony.",,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,89,46,43,0,20,Graded,N,Donald H Beskind
8769,LAW,245,02,Evidence,"A study of the theory and rules governing presentation of evidence to a judicial tribunal, including the concepts of relevancy, character evidence, judicial notice, real and demonstrative evidence, and expert testimony.",,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,89,64,25,0,20,Graded,N,Brandon L Garrett
8482,LAW,255,01,Federal Income Taxation,"An introduction to federal income taxation with emphasis on the determination of income subject to taxation, deductions in computing taxable income, the proper time period for reporting income and deductions, and the proper taxpayer on which to impose the tax.",,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,75,63,12,0,20,Graded,N,Shu-Yi Oei
8600,LAW,261,01,Financial Valuation,"This class prepares students to conduct financial valuation, and to advise those doing so.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,45,33,12,0,15,Graded,N,Bobby E Bishop
8543,LAW,270,02,Intellectual Property,"A comprehensive introduction to the principal theories of trademark law and unfair competition, patent law, copyright law, and related state and federal doctrines.",,4,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Wait List,50,50,0,6,15,Graded,N,Jennifer A Jenkins
8485,LAW,275,01,International Law,"Introduction to international law including the nature and sources of international law, its place in national and international decision-making, and its impact on United States law. Provides a survey of the field and a platform for more specialized international courses. Students with strong international interests are advised to take this course as early as possible.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Wait List,43,43,0,0,15,Graded,N,Laurence R Helfer
8608,LAW,285,01,Labor Relations Law,This course investigates problems involved in the regulation of industrial conflict.,,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,35,31,4,0,15,Graded,N,Jeffrey Hirsch
8624,LAW,288,01,Consumer Bankruptcy and Debt,"This course uses consumer bankruptcy as a lens to study the role of consumer credit in the U.S. economy and society. The class will focus on the key aspects of the consumer bankruptcy system, including who files bankruptcy, what causes bankruptcy, the consequences of bankruptcy, and the operation of the bankruptcy system. We will discuss each of these issues in the larger context of consumer debt and consumer law. The readings will come from law and non-law sources, including the work of a variety of social scientists.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Wait List,15,15,0,3,7,Graded,N,Sara J Greene
9784,LAW,288W,01,Consumer Bankruptcy Writing Credit,"While enrolled in Law 288 Consumer Bankruptcy, students who plan significant research projects on related topics may register for a second credit in order to satisfy the JD SRWP. LAW 288W must be added no later than 7th week of class.",,1,IND,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Closed,4,4,0,0,0,Credit / No Credit,N,Sara J Greene
8592,LAW,290,01,Remedies,"Examination of the principles governing the use of judicial remedies such as damages, injunctions, and declaratory judgments, in a variety of public and private law settings. Consideration of the goals of remedies doctrines and the relationship of the doctrines to other facets of the legal system. Topics include recent developments in remedies law concerning such areas as school desegregation, consent decrees in civil rights suits, and punitive damages, which highlight the tensions underlying remedies principles.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Wait List,40,40,0,8,10,Graded,N,Marin Katherine Levy
8481,LAW,295,01,Trusts and Estates,"An examination of noncommercial property dispositions, both testamentary and inter vivos, including the following topics: intestate succession, wills and will substitutes, creation and characteristics of trusts, powers of appointment, problems in trust and estate administration.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,50,43,7,0,15,Graded,N,Doriane L Coleman
8548,LAW,302,01,Appellate Courts,"This course will examine the practices and powers of American appellate courts, with a particular emphasis on the federal courts of appeals. Topics include the function of appellate courts, the components of appellate adjudication, including mediation, briefing, oral argument, and judgment, the roles of the personnel in the adjudication process, and the ways in which the appellate courts have been affected by an increasing caseload, and proposals for alleviating the strain on the courts. Evaluation in the course will be based on a final research paper, which may be used to satisfy the SRWP.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,15,12,3,0,5,Graded,N,Marin Katherine Levy
8770,LAW,307,01,Internet and Telecommunications Regulation,"This course will examine the regulation of technology, and specifically the technology of Internet and telecommunications. We will examine the possible application of antitrust law and more specific forms of regulation, and will consider pending policy proposals. We will also examine the constitutional (principally First Amendment) constraints on any such regulation.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,25,16,9,0,10,Graded,N,Stuart Benjamin
8772,LAW,313,01,Judicial Decisionmaking,"What decides legal cases? One obvious answer is: the law. Judges apply the law to the facts of a case and an answer presents itself. This understanding of how law and the judicial process work may be true in many cases, but it is not true in all of them. What other factors are in play? Social scientists have sought to explain judicial decisionmaking by reference to a variety of non-legal factors, including judges, personal characteristics, their caseloads and other relationships. The social scientific study of courts raises a host of interesting questions. This course marries social science literature and the questions it raises to a set of normative problems in the law.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,60,43,17,0,15,Graded,N,Margaret H Lemos
8771,LAW,314,01,Federal Habeas Corpus,"Habeas corpus allows prisoners to challenge their detentions and empowers judges to free prisoners that are unlawfully detained. It reaches the most unpopular prisoners: enemies of the state, war criminals, and those convicted of the most heinous crimes. Topics covered will include the historical evolution of the writ, the Suspension Clause of the US Constitution, key Supreme Court decisions, procedures and limits to use of habeas, judicial power to use habeas corpus, recent federal statutes, the intersection of habeas corpus and civil litigation, and the future of habeas corpus.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,25,21,4,0,10,Graded,N,Brandon L Garrett
8483,LAW,315,01,Complex Civil Litigation,An advanced civil procedure class with a focus on the problems of large multiparty and multiforum civil cases and how courts and litigants deal with them.,,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Wait List,15,15,0,0,8,Graded,N,Collin Cox; David W Ichel
8484,LAW,320,01,Water Resources Law,"This survey course examines the legal and policy issues governing water quality and resource allocation in the United States. Students will be introduced to both the Prior Appropriation systems of the western United States and the Reasonable Use systems dominating the eastern states. We will study key laws that affect water quality and quantity, including the Clean Water Act, the Safe Drinking Water Act, the National Environmental Policy Act, the Endangered Species Act, and others. Students will also explore emerging issues in water policy, including the regulation of 'forever chemicals,' protection of wetlands, and mitigation of and adaptation to climate change, among other policy issues. Throughout the course, students will study how environmental justice relates to water resource management.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,30,17,13,0,10,Graded,N,Ryke Longest
9785,LAW,320W,01,Water Resources Law Writing Credit,"While enrolled in Law 288 Consumer Bankruptcy, students who plan significant research projects on related topics may register for a second credit in order to satisfy the JD SRWP. LAW 288W must be added no later than 7th week of class. Faculty approval is required to register for the course.",,1,IND,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,4,3,1,0,0,Credit / No Credit,N,Ryke Longest
8773,LAW,321,01,The Law and Policy of Innovation: The Life Sciences,"This course analyzes the legal and policy regimes that shape the introduction of new products, processes, and services in the life science industries. Innovation in biopharmaceuticals, medical devices, and health care delivery is central to the life sciences sector, and thus the sector offers a window into multiple intersections of scientific innovation, regulatory policy, and several different bodies of substantive law. Although the course focuses on life sciences innovation, this focus will produce lessons for innovation policy in other industries.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,30,27,3,0,10,Graded,N,Arti K Rai
8611,LAW,322,01,Copyright Law,"Instruction in advanced copyright law with particular emphasis on contemporary practice, theory, and current literature in the field. Substantial attention will be paid to issues in the internet environment.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,50,33,17,0,15,Graded,N,Christopher Buccafusco
8626,LAW,323,01,Bankruptcy and Corporate Reorganization,Examination of legal and financial conflicts arising from public firms' use of debt; Bankruptcy Code's standards for corporate organization.,,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,60,33,27,0,15,Graded,N,Steven L Schwarcz
8493,LAW,326,01,Corporate Taxation,"A study of the provisions of the Internal Revenue Code governing the tax effects of the major events that occur in the life span of a corporation, including the taxation of distributions to shareholders and the formation, reorganization, and liquidation of corporations. It is strongly recommended that students take Law 210 (Business Associations) before taking Corporate Taxation. Prerequisite: Law 255.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,30,19,11,0,10,Graded,N,Lawrence Zelenak
8774,LAW,327,01,Energy Law,"The course will examine the legal framework governing energy production and consumption in the United States, and policy approaches for balancing energy needs with other societal goals.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,20,19,1,0,10,Graded,N,Jonas Joseph Monast
8542,LAW,331,01,Introduction to Privacy Law and Policy,"This course examines how the US legal framework recognizes privacy rights and balances them against competing interests, such as freedom of speech and press, big data, national security, law enforcement, medical research, business interests, and technological innovation. It will address how torts, constitutional law, federal/state statutes/regulations, and societal norms protect individual privacy against government, corporations, and private actors in a variety of areas including: employment, media, education, data security, children's privacy, health privacy, sports, consumer issues, finance, surveillance, and more. Also considered: EU General Data Protection Regulation (GDPR).",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,44,35,9,0,10,Graded,N,Jolynn Dellinger
9448,LAW,337,01,Cross-Border Mergers & Acquisitions: A Practical View,This course provides a practical and in-depth examination of cross-border mergers and acquisitions.,,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Wait List,16,16,0,9,10,Graded,N,Jose Carlos Meirelles
8580,LAW,338,01,Animal Law,"Examination of a number of topics related to the law of animals, including various issues that arise under the law of property, contracts, torts, and trusts and estates.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,15,4,11,0,7,Graded,N,Shannon Marie Arata
8593,LAW,339,01,Law and Literature,This course concentrates on possible relationships between law and literature.,,3,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Wait List,20,20,0,1,7,Graded,N,James D Boyle
8594,LAW,344,01,Public Law Litigation,Public Law Litigation is a lecture course focused on litigation meant to vindicate federal statutory and constitutional rights.,,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,30,17,13,0,10,Graded,N,Ernest A Young
8777,LAW,347,01,Health Care Law and Policy,Surveys the legal environment of the health services industry in a policy perspective.,,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,30,20,10,0,10,Graded,N,Michael D Frakes
8596,LAW,350,01,Advanced Constitutional Law: A Legal History of the Civil Rights Movement,"This course will explore how participants in social movements engage the Constitution and how these encounters shape constitutional doctrine, social institutions, public discourse, and movements themselves. We will investigate the processes of mobilization and counter-mobilization and reflect on how movements often spur constitutional change through means other than constitutionally specified procedures. We will also consider why movements fail and will analyze rights-based approaches to reform. The course will place particular emphasis on the involvement of social movement actors in the transformation of civil rights law.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,40,36,4,0,10,Graded,N,H. Timothy Lovelace
8612,LAW,356,01,Effective Communication Outside of the Courtroom,"This seminar introduces skills to make students more effective in their interpersonal communication, teamwork, and persuasive public speaking. Class sessions will feature a combination of lectures, individual and group presentations, discussion, and in-class exercises. Students will receive feedback on their performances through self-reflections, peer evaluations, and instructor evaluations. Students with have opportunities to interact with practicing lawyers, who will explain how interpersonal communication and public presentation skills shape their day-to-day responsibilities.",,2,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Wait List,16,16,0,2,7,Graded,N,Daisy L Lovelace
8778,LAW,362,01,State Constitutional Law,"This course will explore the important field of State Constitutional Law. It will focus on State Supreme Court decisions, especially those decisions that have decided important constitutional claims differently from the United States Supreme Court. The focus will be on important constitutional law issues involving voting rights, abortion, and other privacy rights, gun regulation, funding of public education, and religious freedom. It will also explore several structural issues relating to State judiciaries and State Constitutions.",,3,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,40,28,12,0,10,Graded,N,Thomas B Metzloff
8779,LAW,368,01,Natural Resources Law,"Focus on constitutional, statutory, and common law governing the legal status and management of federal lands and natural resources.",,2,LEC,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,18,11,7,0,10,Graded,N,Jedediah S Purdy
8595,LAW,370,01,Introduction to Legal Theory: Modes of Legal Argument,"Exploration of legal and constitutional interpretation: how to interpret a legal text. Formalism and textualism, purposivism, originalism, process theory, economic analysis, realism and legal pluralism. What arguments are permissible within our legal tradition? Where does law come from? What makes it legitimate? Is there a pre-existing template for market economies that frames the interpretation of the laws governing markets? How do we interpret the public/private distinction in society? Is the understanding of law affected by living in a democratic, free-market, constitutional country? These questions will be explored in context of concrete legal issues.",,3,SEM,E,Law School,In Person,Duke University,Durham,Regular Academic Session,01/08/2026,04/16/2026,Open,12,11,1,0,5,Graded,N,James D Boyle
