class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
4864,PHYSICS,465,01,Quantum Mechanics II,"Advanced topics in quantum mechanics with applications to current research. Topics might include theory of angular momentum, role of symmetry in quantum mechanics, perturbation methods, scattering theory, the Dirac equation of relativistic quantum mechanics, systems of identical particles, and quantum entanglement. Prerequisite: Physics 464.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,30,4,26,0,30,Graded,N,Gleb Finkelstein
9229,PHYSICS,491,01,Independent Study: Advanced Topics,Reading in a field of special interest under the supervision of a faculty member. Intended for students interested in studying topics not offered in regularly available courses. Format and grading are determined by the supervising faculty member and then approved by the DUS. Consent of instructor required.,MATHEMATICAL GAUGE THEORY,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,1,1,0,0,1,Graded,N,Ronen M Plesser
9230,PHYSICS,491,02,Independent Study: Advanced Topics,Reading in a field of special interest under the supervision of a faculty member. Intended for students interested in studying topics not offered in regularly available courses. Format and grading are determined by the supervising faculty member and then approved by the DUS. Consent of instructor required.,INTERMEDIATE MECHANICS,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,1,1,0,0,1,Graded,N,Marko Cetina
9231,PHYSICS,493,01,Research Independent Study,Original research conducted under the supervision of a faculty member. At least one written substantive report or a poster presentation is required. Consent of instructor and DUS required.,SR ION TRAP HEATING DYNAMICS,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,1,1,0,0,1,Graded,N,Norbert Matthias Linke
9232,PHYSICS,493,02,Research Independent Study,Original research conducted under the supervision of a faculty member. At least one written substantive report or a poster presentation is required. Consent of instructor and DUS required.,ULTRAFAST LASER MELANIN STUDY,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,1,1,0,0,1,Graded,N,Warren Sloan Warren
9233,PHYSICS,493,03,Research Independent Study,Original research conducted under the supervision of a faculty member. At least one written substantive report or a poster presentation is required. Consent of instructor and DUS required.,QUANTUM MATERIALS II,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,1,1,0,0,1,Graded,N,Sara Haravifard
9234,PHYSICS,493,04,Research Independent Study,Original research conducted under the supervision of a faculty member. At least one written substantive report or a poster presentation is required. Consent of instructor and DUS required.,ENHANCING 3D CELLULAR IMAGING,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,1,1,0,0,1,Graded,N,Adam P Wax
9235,PHYSICS,493,05,Research Independent Study,Original research conducted under the supervision of a faculty member. At least one written substantive report or a poster presentation is required. Consent of instructor and DUS required.,MODELING QUANTUM CHAOS,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,1,1,0,0,1,Graded,N,Berndt Mueller
9236,PHYSICS,493,06,Research Independent Study,Original research conducted under the supervision of a faculty member. At least one written substantive report or a poster presentation is required. Consent of instructor and DUS required.,BACTERIAL PLASMOLYSIS,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,1,1,0,0,1,Graded,N,Christoph F Schmidt
9237,PHYSICS,493,07,Research Independent Study,Original research conducted under the supervision of a faculty member. At least one written substantive report or a poster presentation is required. Consent of instructor and DUS required.,RESEARCHING AGE OF UNIVERSE,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,1,1,0,0,1,Graded,N,Daniel Scolnic
9238,PHYSICS,493,08,Research Independent Study,Original research conducted under the supervision of a faculty member. At least one written substantive report or a poster presentation is required. Consent of instructor and DUS required.,OPTICAL & ELEC SYS FOR BA+QC,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,1,1,0,0,1,Graded,N,Jungsang Kim
9239,PHYSICS,493,09,Research Independent Study,Original research conducted under the supervision of a faculty member. At least one written substantive report or a poster presentation is required. Consent of instructor and DUS required.,CARBON NANOTUBE IMAGING,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,1,1,0,0,1,Graded,N,Christoph F Schmidt
9240,PHYSICS,493,10,Research Independent Study,Original research conducted under the supervision of a faculty member. At least one written substantive report or a poster presentation is required. Consent of instructor and DUS required.,EXPERIMENTAL PHYSICS,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,1,1,0,0,1,Graded,N,John Michael Mercer
10756,PHYSICS,493,11,Research Independent Study,Original research conducted under the supervision of a faculty member. At least one written substantive report or a poster presentation is required. Consent of instructor and DUS required.,,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,1,0,1,0,1,Graded,N,Departmental Staff
10758,PHYSICS,493,12,Research Independent Study,Original research conducted under the supervision of a faculty member. At least one written substantive report or a poster presentation is required. Consent of instructor and DUS required.,,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,1,0,1,0,1,Graded,N,Departmental Staff
9241,PHYSICS,495,01,Thesis Independent Study,Original research conducted under the supervision of a faculty member leading to a substantial written report that follows standard guidelines for the presentation of physics research. The report must be revised at least once in response to feedback from the instructor. Typically taken following Physics 493 or summer research experience with the instructor. Consent of instructor and DUS required.,QUANTUM LATTICE MONTE-CARLO,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,1,1,0,0,1,Graded,N,Shailesh Chandrasekharan
9242,PHYSICS,495,02,Thesis Independent Study,Original research conducted under the supervision of a faculty member leading to a substantial written report that follows standard guidelines for the presentation of physics research. The report must be revised at least once in response to feedback from the instructor. Typically taken following Physics 493 or summer research experience with the instructor. Consent of instructor and DUS required.,NOVEL QUANTUM MAGNETS-II,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,1,1,0,0,1,Graded,N,Sara Haravifard
9243,PHYSICS,495,03,Thesis Independent Study,Original research conducted under the supervision of a faculty member leading to a substantial written report that follows standard guidelines for the presentation of physics research. The report must be revised at least once in response to feedback from the instructor. Typically taken following Physics 493 or summer research experience with the instructor. Consent of instructor and DUS required.,SN NEUTRINO MODELING,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,1,1,0,0,1,Graded,N,Kate Scholberg
9244,PHYSICS,495,04,Thesis Independent Study,Original research conducted under the supervision of a faculty member leading to a substantial written report that follows standard guidelines for the presentation of physics research. The report must be revised at least once in response to feedback from the instructor. Typically taken following Physics 493 or summer research experience with the instructor. Consent of instructor and DUS required.,,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,1,0,1,0,1,Graded,N,Departmental Staff
9245,PHYSICS,495,05,Thesis Independent Study,Original research conducted under the supervision of a faculty member leading to a substantial written report that follows standard guidelines for the presentation of physics research. The report must be revised at least once in response to feedback from the instructor. Typically taken following Physics 493 or summer research experience with the instructor. Consent of instructor and DUS required.,,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,1,0,1,0,1,Graded,N,Departmental Staff
9246,PHYSICS,495,06,Thesis Independent Study,Original research conducted under the supervision of a faculty member leading to a substantial written report that follows standard guidelines for the presentation of physics research. The report must be revised at least once in response to feedback from the instructor. Typically taken following Physics 493 or summer research experience with the instructor. Consent of instructor and DUS required.,,1,IND,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,1,0,1,0,1,Graded,N,Departmental Staff
4863,PHYSICS,505,01,Introduction to Nuclear and Particle Physics,"Introductory survey course on nuclear and particle physics. Phenomenology and experimental foundations of nuclear and particle physics; fundamental forces and particles, composites. Interaction of particles with matter and detectors. SU(2), SU(3), models of mesons and baryons. Weak interactions and neutrino physics. Lepton-nucleon scattering, form factors and structure functions. QCD, gluon field and color. W and Z fields, electro-weak unification, the CKM matrix, Nucleon-nucleon interactions, properties of nuclei, single and collective particle models. Electromagnetic and hadronic interactions with nuclei. Nuclear reactions and nuclear structure, nuclear astrophysics. Relativistic heavy ion collisions. Prerequisite: for undergraduates, Physics 464, 465; for graduate students, Physics 764, which may be taken concurrently.",,3,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/16/2025,Open,25,9,16,0,25,Graded,N,Anselm G Vossen
4865,PHYSICS,516,01,Quantum Materials: Introduction to Solid State Physics,"Microscopic structure of solids, liquids, liquid crystals, polymers, and spin systems; elastic scattering and long-range order; topological defects; electronic structure of crystals (metals and semiconductors); phonons and inelastic scattering; magnetism; superconductivity. Recommended prerequisite: Physics 464, 465, and 563.",,3,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/16/2025,Open,15,10,5,0,15,Graded,N,Sara Haravifard
10228,PHYSICS,549,01,Optics and Photonics Seminar Series,Weekly seminar on the current research topics in the field of optics and photonics.,,1,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,80,1,79,0,80,Credit / No Credit,Y,Martin C Fischer
4902,PHYSICS,566,01,Computational Physics,"Introduction to numerical algorithms and programming methodologies that are useful for studying a broad variety of physics problems via simulation. Applications include projectile motion, oscillatory dynamics, chaos, electric fields, wave propagation, diffusion, phase transitions, and quantum mechanics. Prerequisites: Physics 264L and 363. Experience with a programming language is desirable, but can be acquired while taking the course.",,3,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/16/2025,Open,18,5,13,0,18,Graded,N,Christopher Walter
4868,PHYSICS,590,01,Selected Topics in Theoretical Physics,Topics vary as indicated on Physics Department Web site. Consent of Instructor required.,INTERMEDIATE POLYMER PHYSICS,3,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/16/2025,Open,6,2,4,0,6,Graded,N,Michael Rubinstein
4915,PHYSICS,624,01,Open Quantum Systems,"Experimental quantum systems are inevitably coupled to their environment. This leads to dissipation and decoherence, which pose challenges for quantum technology but can also be used to drive novel effects. Open quantum systems are described using density operators, quantum channels, and second quantization. We will derive the Lindblad master equation which can explain dissipation, decoherence, and thermalization. Experimental platforms for quantum computation and simulation will be discussed from this viewpoint. Advanced concepts covered may include nonequilibrium phase transitions, quantum trajectories, tensor networks, and the Keldysh formalism. Recommended prerequisite: PHYSICS 464 or ECE 521",,3,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/16/2025,Open,30,12,18,0,30,Graded,Y,Thomas Barthel
9869,PHYSICS,627,01,Quantum Computing,"Fundamental concepts and progress in quantum information science. Quantum circuits, quantum universality theorem, quantum algorithms, quantum operations and quantum error correction codes, fault-tolerant architectures, security in quantum communications, quantum key distribution, physical systems for realizing quantum logic, quantum repeaters and long-distance quantum communication. Prerequisites: Electrical and Computer Engineering 521 or Physics 464 or equivalent.",,3,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,30,9,21,0,30,Graded,Y,Natalie Marie Klco
9385,PHYSICS,628,01,Quantum Error Correction,"In this course, we cover two related topics: quantum error correction and quantum computer architectures. In the beginning of the course, we will cover the basics of quantum error correction and develop the tools needed to understand modern methods of fault-tolerant quantum computation. In the end of the course, we will discuss how quantum error correction influences the design of a large-scale quantum computer. Prerequisite: ECE 523/PHYSICS 627 or ECE 420 or ECE 520.",,3,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,30,13,17,0,30,Graded,Y,Kenneth R Brown
9514,PHYSICS,762,01,Electrodynamics,"Maxwell's equations, conservation laws, electrostatics, magnetostatics, dielectric and magnetic materials, electromagnetic induction, electromagnetic waves, elementary electromagnetic radiation, special relativity, and covariant formulation of electrodynamics.",,3,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/16/2025,Open,35,30,5,0,35,Graded,N,Shailesh Chandrasekharan
4901,PHYSICS,764,01,Quantum Mechanics,Angular momentum and symmetries in quantum mechanics from group theory viewpoint; time-independent and time-dependent perturbation theory; path integral formulation; scattering theory; identical particles; applications.,,3,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/16/2025,Open,35,26,9,0,35,Graded,N,Jian-Guo Liu
4866,PHYSICS,781,01,Quantum Field Theory,"Classical field theory, symmetries and conservation laws, representations of the Lorentz Group, canonical quantization, Feynman diagrams and perturbation theory, elementary quantum electrodynamics, radiative corrections, renormalization. Prerequisite: Physics 464, 465 and 715.",,3,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/16/2025,Open,24,6,18,0,24,Graded,N,Roxanne Springer
9494,PHYSICS,791,01,Special Readings,Special Readings,COMPUTATIONAL MATERIAL SCIENCE,4,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/16/2025,Closed,1,1,0,0,1,Graded,N,Stefano Curtarolo
9495,PHYSICS,791,02,Special Readings,Special Readings,,4,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/16/2025,Open,1,0,1,0,1,Graded,N,Departmental Staff
9496,PHYSICS,791,03,Special Readings,Special Readings,,4,IND,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/16/2025,Open,1,0,1,0,1,Graded,N,Departmental Staff
9497,PHYSICS,995,01,Graduate Training Internship,"Designed to allow graduate student in Physics to engage in internship lab work and doctoral study with external agencies and institutions for credit, when determined necessary for degree completion. Laboratory work and analysis can be conducted at external institution with permission of immediate faculty supervisor. Permission of instructor required.",ORNL,1,INR,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/13/2025,05/02/2025,Closed,1,1,0,0,1,Credit / No Credit,N,Olivier Delaire
9498,PHYSICS,995,02,Graduate Training Internship,"Designed to allow graduate student in Physics to engage in internship lab work and doctoral study with external agencies and institutions for credit, when determined necessary for degree completion. Laboratory work and analysis can be conducted at external institution with permission of immediate faculty supervisor. Permission of instructor required.",,1,INR,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/16/2025,Open,1,0,1,0,1,Credit / No Credit,N,Departmental Staff
