filename,semester,course,instructor,question_number,question_text,response_text
HCVIS-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?","The course's modular structure and lighter submissions, instead of a final project, were effective in terms of quickly engaging with various methodologies and software tools. It was sometimes challenging, especially when I wanted to develop more complex ideas. However, the scope of the submissions was clear and manageable, which kept projects from becoming overly time-consuming or needing finalization. I also appreciated Professor Olson's efforts, such as the detailed and clear written and video instructions he sent every week, which made the assignments and learning process much easier."
HCVIS-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",I enjoyed the creative aspects of the projects and using these computational capacities to engage with more theoretical/humanities-based ideas.
HCVIS-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?","well-structured, progressing module design, and instructor availability outside the classroom."
HCVIS-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",Working with a specific program for each module allowed us to focus on learning its tools and developing our projects.
HCVIS-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,Learning completely new digital tools was a fun class and opened many possibilities for my research. It certainly changed how I will work on my digital questions in the future.
HCVIS-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,"Engaging with computational methods by considering their intellectual capacities, particularly by pushing and sometimes manipulating their abilities to conduct more experimental and critical works."
HCVIS-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,Every aspect of this class was stimulating. I exercised parts of my brain I didn't know existed.
HCVIS-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,"Learning how to use each program was always exciting, even if it then became challenging to try to complete projects with the brief introductions we received."
HCVIS-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,7,What would you like to say about this course to a student who is considering taking it in the future?,This course is perfect for those who want to learn the basics and get an overview of valuable software for digital art projects.
HCVIS-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,7,What would you like to say about this course to a student who is considering taking it in the future?,"Being aware of the structure of the course, which requires quick and rapid engagement with each module. Each module has a brief timeframe to understand the capacities and limitations of the method, as well as the development of the concept and execution of the project."
HCVIS-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,7,What would you like to say about this course to a student who is considering taking it in the future?,Be prepared to feel defeated/confused/frustrated.
HCVIS-581S-01_Olson__Mark_Fall_2024.html,Fall 2024,ARTHIST-581S-01 : HIST & CULT VIZ PROSEMINAR 2.ARTHIST-581S-01.CMAC-581S-01.HCVIS-581S-01.ISS-581S-01.VMS-581S-01.,Mark Olson,7,What would you like to say about this course to a student who is considering taking it in the future?,Be prepared to do the majority of your learning independently
