uid,course_code,title,instructor,term,area,response_rate,department_codes,data-id0,data-id1,data-id2,data-id3,scraped_at
153858_9169_12283490_28112266,TURKISH-305-01,CONTEMP TURKISH COMP/READINGS.TURKISH-305-01.,"BAYRAKTAR, Esragul",Fall 2023,AMES,"5 of 5  responded (100.00%)



 View Report
                            



 Download PDF",TURKISH,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,nqMQAe%2f40WV6za7KUxty3w%3d%3d,5U1DXRS7sMV5YsTi9ECKqQ%3d%3d,2025-11-24T16:49:15.756413
161325_9470_12751969_28112045,GERMAN-735S-01,TURKISH-GERMAN LIT & FILM.GERMAN-735S-01.,"Reisoglu, Bahadir",Spring 2024,GERMAN,"6 of 6  responded (100.00%)



 View Report
                            



 Download PDF",GERMAN,98845,GlYX8YEBYWdfpWXsr2usRw%3d%3d,IMB3GisTvBXw%2b6MqEoA%2bwg%3d%3d,RTLZuSnxubDr11KPP2CFqA%3d%3d,2025-11-24T16:49:15.756506
171550_9973_13687290_27445933,TURKISH-101-01,ELEMENTARY TURKISH.TURKISH-101-01.,"Havlioglu, Didem",Fall 2024,AMES,"5 of 10  responded (50.00%)



 View Report
                            



 Download PDF",TURKISH,98965,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,j%2bUN8Zh5CLhaXGJUK37WQw%3d%3d,QFDb9vWgaw0FEudib25BUg%3d%3d,2025-11-24T16:49:15.756583
179281_10319_14262376_27445933,TURKISH-102-01,ELEMENTARY TURKISH.TURKISH-102-01.,"Havlioglu, Didem",Spring 2025,AMES,"6 of 8  responded (75.00%)



 View Report
                            



 Download PDF",TURKISH,98965,z7Dsht4caaqNbXz0r4KoNA%3d%3d,J%2bbIGQAgQg%2bni8KNsgmgmw%3d%3d,QFDb9vWgaw0FEudib25BUg%3d%3d,2025-11-24T16:49:15.756691
179281_10319_14262664_27445933,TURKISH-204-01,INTERMEDIATE TURKISH.TURKISH-204-01.,"Havlioglu, Didem",Spring 2025,AMES,"6 of 6  responded (100.00%)



 View Report
                            



 Download PDF",TURKISH,98965,z7Dsht4caaqNbXz0r4KoNA%3d%3d,wAKWHGSOIET45ngBGRg61w%3d%3d,QFDb9vWgaw0FEudib25BUg%3d%3d,2025-11-24T16:49:15.756770
