class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
6480,JPN,101,01,Elementary Japanese,"Introduction to speaking, listening, reading, and writing.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,24,17,7,0,24,Graded,N,Naoko Kurokawa
6481,JPN,101,02,Elementary Japanese,"Introduction to speaking, listening, reading, and writing.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,24,17,7,0,24,Graded,N,Naoko Kurokawa
6482,JPN,203,01,Intermediate Japanese,"Continuation of Japanese 102. Continued development of the four language skills: listening, speaking, reading and writing. Cultural component emphasized through short readings.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,10,10,0,0,10,Graded,N,Azusa Saito
6483,JPN,203,02,Intermediate Japanese,"Continuation of Japanese 102. Continued development of the four language skills: listening, speaking, reading and writing. Cultural component emphasized through short readings.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,12,6,6,0,12,Graded,N,Azusa Saito
6484,JPN,305,01,Advanced Japanese,"Readings and other materials, including video. Exercises in composition and conversation.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Closed,6,6,0,0,10,Graded,N,Yunchuan Chen
11041,JPN,781,01,Japanese for Graduate Students,"Completion of a regular Japanese class and a linguistics seminar. Topics vary from linguistics, language acquisition and teaching, and acquisition of a less commonly taught language. Learning Japanese as well as the underlying mechanism of second language acquisition.",,3,LEC,E,Graduate,Online,Duke University,Online,Regular Academic Session,08/25/2025,11/25/2025,Open,9,1,8,0,9,Graded,N,Yunchuan Chen
